x,y,WeightedExpectedGoals,GoalProbability
0,0,0.0598537279226395,0.013
0,2,0.095464487766151,0.015
0,4,0.107018471897164,0.015
0,6,0.0846404247594298,0.012
0,8,0.0479695854732256,0.008
0,10,0.0205320070355385,0.004
0,12,0.00823556913312,0.002
0,14,0.0054307372973913,0.001
0,16,0.00660966821681874,0.001
0,18,0.0106401933557069,0.001
0,20,0.0200296598854451,0.002
0,22,0.034481945296635,0.003
0,24,0.0455956439281938,0.004
0,26,0.0440115613175579,0.003
0,28,0.0330761057443233,0.002
0,30,0.0290573721327309,0.001
0,32,0.0489522732057252,0.001
0,34,0.101601739589496,0.002
0,36,0.177451335403575,0.004
0,38,0.2496568579911,0.004
0,40,0.291021847908582,0.005
0,42,0.290420949663513,0.005
0,44,0.252669305786449,0.005
0,46,0.191815697141029,0.005
0,48,0.124332280478602,0.004
0,50,0.065980238952031,0.003
0,52,0.0278466695917385,0.002
0,54,0.0102793303229436,0.001
0,56,0.00540370649375214,0.001
0,58,0.0048934888399022,0.001
0,60,0.00426728136598341,0.001
0,62,0.00279161416422522,0.001
0,64,0.00131758193758698,0
0,66,0.000558605372629651,0
0,68,0.00017532631205299,0
0,70,0.0000546488610025675,0
0,72,0,0
0,74,0,0
0,76,0,0
0,78,0,0
0,80,0,0
2,0,0.097122768776535,0.012
2,2,0.153034044749155,0.013
2,4,0.171064387917513,0.013
2,6,0.137349574308504,0.011
2,8,0.0821902308391864,0.007
2,10,0.0406016808725404,0.004
2,12,0.0216848028490014,0.002
2,14,0.0180040643230328,0.002
2,16,0.0217035626323651,0.002
2,18,0.0315413028693724,0.002
2,20,0.0542381772639025,0.003
2,22,0.0909224954636124,0.005
2,24,0.121084308013785,0.005
2,26,0.119796206237523,0.004
2,28,0.0934998097068754,0.003
2,30,0.0818887628856076,0.002
2,32,0.126802601032508,0.002
2,34,0.246411527405931,0.003
2,36,0.415092159320625,0.004
2,38,0.567146117794795,0.005
2,40,0.643416728130928,0.005
2,42,0.628753534610279,0.005
2,44,0.54281723702193,0.005
2,46,0.415703716284357,0.005
2,48,0.275388556343136,0.004
2,50,0.150606029568426,0.003
2,52,0.0664094894713559,0.002
2,54,0.027034054628375,0.001
2,56,0.0170362095696549,0.001
2,58,0.0170027836343914,0.001
2,60,0.0151649117134355,0.001
2,62,0.0102179380246016,0.001
2,64,0.00542866429407971,0.001
2,66,0.00271957016196118,0
2,68,0.0014541854916244,0
2,70,0.000727658198945528,0
2,72,0.000388042538398421,0
2,74,0.000199604579639509,0
2,76,0.000148024767277333,0
2,78,0.000100989369608749,0
2,80,0,0
