.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,1.59287494416068,0.115,1.45182076433491,0.246,0.0634760041652605,0.432546831781926
