Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedExpectedGoals,y,x,event
1,0.000488095243523418,0,0,0,0,34,78,Shot
1,0.000361589849830228,0,0,0,0,36,78,Shot
1,0.000657280296212587,0,0,0,0,38,78,Shot
1,0.00222633175688227,0,0,0,0,40,78,Shot
1,0.00277418019681872,0,0,0,0,42,78,Shot
1,0.00127170087866561,0,0,0,0,44,78,Shot
1,0.000728152539089456,0,0,0,0,22,80,Shot
1,0.000871756862799129,0,0,0,0,24,80,Shot
5,0.00306755966227364,0,0,0,0,26,80,Shot
4,0.0100670250849677,0,0,0,0,28,80,Shot
6,0.0190419278839856,0,0,0,0,30,80,Shot
6,0.0230409135243104,0,0,0,0,32,80,Shot
7,0.02894727560607,0,0,0,0,34,80,Shot
5,0.0245075716613988,0,0,0,0,36,80,Shot
5,0.0211335096991839,0,0,0,0,38,80,Shot
3,0.0434203767702824,0,0,0,0,40,80,Shot
3,0.0540713843422987,0,0,0,0,42,80,Shot
3,0.0255179965044916,0,0,0,0,44,80,Shot
2,0.00439894976864396,0,0,0,0,46,80,Shot
1,0.00121988339826159,0,0,0,0,48,80,Shot
1,0.0012953167747981,0,0,0,0,50,80,Shot
2,0.00120965753493252,0,0,0,0,52,80,Shot
1,0.000564709002115672,0,0,0,0,54,80,Shot
1,0.000645813367965929,0,0,0,0,18,82,Shot
1,0.00571306283900261,0,0,0,0,20,82,Shot
2,0.0191652293970918,0,0,0,0,22,82,Shot
5,0.0300507545236832,0,0,0,0,24,82,Shot
5,0.0579391636028766,0,0,0,0,26,82,Shot
7,0.16491373266412,0,0,0,0,28,82,Shot
7,0.286450034245952,0,0,0,0,30,82,Shot
8,0.317510979601953,0,0,0,0,32,82,Shot
8,0.375031416595657,0,0,0,0,34,82,Shot
9,0.325505870239217,0,0,0,0,36,82,Shot
7,0.221697899054575,0,0,0,0,38,82,Shot
8,0.341840697091653,0,0,0,0,40,82,Shot
8,0.418892091641072,0,0,0,0,42,82,Shot
11,0.22242829609953,0,0,0,0,44,82,Shot
10,0.0691987700644326,0,0,0,0,46,82,Shot
11,0.0533174564169837,0,0,0,0,48,82,Shot
7,0.0612951265739448,0,0,0,0,50,82,Shot
7,0.0497767821099381,0,0,0,0,52,82,Shot
5,0.0253931562774082,0,0,0,0,54,82,Shot
3,0.00663287064248625,0,0,0,0,56,82,Shot
2,0.000839250576328032,0,0,0,0,58,82,Shot
1,0.00606633891516317,0,0,0,0,18,84,Shot
1,0.05366469191273,0,0,0,0,20,84,Shot
2,0.17941694017215,0,0,0,0,22,84,Shot
5,0.269111254140423,0,0,0,0,24,84,Shot
5,0.424747742212294,0,0,0,0,26,84,Shot
10,1.0177985918121,1,0.000862220085744456,0.000847142148437594,0.0000442168345665207,28,84,Shot
11,1.62215630569469,1,0.00280598680426008,0.00172978818034333,0.000143898125746725,30,84,Shot
10,1.64483852087801,1,0.00335937612275084,0.00204237442162871,0.000172277334664665,32,84,Shot
10,1.84065835460461,1,0.0014795755838511,0.000803829553784264,0.0000758763915402421,34,84,Shot
10,1.65412915818584,0,0,0,0,36,84,Shot
11,1.02040494392413,0,0,0,0,38,84,Shot
15,1.16246002116759,0,0,0,0,40,84,Shot
18,1.50328747067366,0,0,0,0,42,84,Shot
14,1.04149708610343,0,0,0,0,44,84,Shot
17,0.562563335007495,0,0,0,0,46,84,Shot
18,0.566132707019169,0,0,0,0,48,84,Shot
18,0.670491562271393,0,0,0,0,50,84,Shot
15,0.577999690944232,0,0,0,0,52,84,Shot
12,0.317733005240743,0,0,0,0,54,84,Shot
9,0.0944326247609067,0,0,0,0,56,84,Shot
4,0.0135474720030763,0,0,0,0,58,84,Shot
