Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedExpectedGoals,y,x,event
1,0.000468207024413964,0,0,0,0,42,74,Shot
1,0.000905883361749323,0,0,0,0,44,74,Shot
1,0.000644780892777593,0,0,0,0,46,74,Shot
1,0.00227312441404077,0,0,0,0,40,76,Shot
1,0.0119550678815416,0,0,0,0,42,76,Shot
2,0.0236649554908331,0,0,0,0,44,76,Shot
2,0.0168290989925153,0,0,0,0,46,76,Shot
2,0.00472454163423659,0,0,0,0,48,76,Shot
2,0.000884594449355457,0,0,0,0,50,76,Shot
1,0.00102383489573326,0,0,0,0,52,76,Shot
1,0.000821646749835896,0,0,0,0,54,76,Shot
1,0.000363111720891591,0,0,0,0,28,78,Shot
2,0.00249160664593534,0,0,0,0,32,78,Shot
2,0.00840005788817198,0,0,0,0,34,78,Shot
3,0.0120357767931914,0,0,0,0,36,78,Shot
6,0.0116335575792575,0,0,0,0,38,78,Shot
6,0.0338031168378681,0,0,0,0,40,78,Shot
6,0.134267088596598,0,0,0,0,42,78,Shot
8,0.247275040250385,0,0,0,0,44,78,Shot
6,0.181015824490056,0,0,0,0,46,78,Shot
6,0.0603124120304412,0,0,0,0,48,78,Shot
4,0.0223640603993458,0,0,0,0,50,78,Shot
2,0.0261974702936789,0,0,0,0,52,78,Shot
1,0.0201570737017059,0,0,0,0,54,78,Shot
2,0.00753307971508382,0,0,0,0,56,78,Shot
2,0.00693503592857498,0,0,0,0,58,78,Shot
1,0.00919587743727542,0,0,0,0,60,78,Shot
1,0.00494687111618468,0,0,0,0,62,78,Shot
1,0.000978979358427256,0,0,0,0,64,78,Shot
2,0.00184680250052647,0,0,0,0,24,80,Shot
2,0.00943107477832815,0,0,0,0,26,80,Shot
2,0.0187579733541105,0,0,0,0,28,80,Shot
5,0.0198953373236144,0,0,0,0,30,80,Shot
7,0.0462851438675701,1,0.000556524145527684,0.0120238179904981,0.0000285556996403445,32,80,Shot
7,0.132052223240809,1,0.000917553196389705,0.00694841157438496,0.0000470803893967599,34,80,Shot
8,0.18096851674408,1,0.000556524145527684,0.00307525394770574,0.0000285556996403445,36,80,Shot
10,0.160069049881288,0,0,0,0,38,80,Shot
11,0.268050290858527,0,0,0,0,40,80,Shot
12,0.695833331141064,0,0,0,0,42,80,Shot
11,1.1307076956674,0,0,0,0,44,80,Shot
12,0.868076269760578,0,0,0,0,46,80,Shot
10,0.39227279740967,0,0,0,0,48,80,Shot
11,0.218515419669445,0,0,0,0,50,80,Shot
10,0.252243577311204,0,0,0,0,52,80,Shot
6,0.191191097364498,0,0,0,0,54,80,Shot
3,0.0768028413905373,0,0,0,0,56,80,Shot
3,0.0877030417658999,0,0,0,0,58,80,Shot
1,0.11895619058472,0,0,0,0,60,80,Shot
1,0.0639918210425018,0,0,0,0,62,80,Shot
