.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,4.69343758969847,0.13,4.37782842345352,0.147,0.31150645403488,1
