.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,2.35829984485582,0.098,1.98891108103112,0.321,0.191012403323841,0.423017123942913
