.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,2.13805344358885,0.375,2.13671778256656,0.359,0.151756322370783,0.953671501814438
