Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedExpectedGoals,y,x,event
1,0.00110115021003269,0,0,0,0,36,74,Shot
1,0.00137211765360314,0,0,0,0,38,74,Shot
1,0.000628986980629699,0,0,0,0,40,74,Shot
1,0.000799599164688732,0,0,0,0,32,76,Shot
1,0.00736217406937222,0,0,0,0,34,76,Shot
1,0.0249370657005626,0,0,0,0,36,76,Shot
1,0.0310734972985998,0,0,0,0,38,76,Shot
1,0.0142442779539547,0,0,0,0,40,76,Shot
1,0.00240212864333382,0,0,0,0,42,76,Shot
1,0.000425689649285753,0,0,0,0,26,78,Shot
1,0.00045201282709769,0,0,0,0,28,78,Shot
1,0.00666157057606204,0,0,0,0,32,78,Shot
1,0.061335284380229,0,0,0,0,34,78,Shot
2,0.209389306797255,0,0,0,0,36,78,Shot
3,0.265117383689444,0,0,0,0,38,78,Shot
3,0.129199339426577,0,0,0,0,40,78,Shot
3,0.0307916370496453,0,0,0,0,42,78,Shot
3,0.00813751153692422,0,0,0,0,44,78,Shot
1,0.00200522300493922,0,0,0,0,46,78,Shot
1,0.000563242665773447,0,0,0,0,22,80,Shot
1,0.00441918495154175,0,0,0,0,24,80,Shot
1,0.0127554072403396,0,0,0,0,26,80,Shot
1,0.0135441575738619,0,0,0,0,28,80,Shot
2,0.00610647709413212,0,0,0,0,30,80,Shot
2,0.0211770406537736,0,0,0,0,32,80,Shot
2,0.190327461334128,0,0,0,0,34,80,Shot
4,0.660259300066851,0,0,0,0,36,80,Shot
4,0.881041140506652,0,0,0,0,38,80,Shot
4,0.510272732925982,0,0,0,0,40,80,Shot
5,0.21049124914283,0,0,0,0,42,80,Shot
4,0.100160138024842,0,0,0,0,44,80,Shot
4,0.0325622536877776,0,0,0,0,46,80,Shot
3,0.00998321852364704,0,0,0,0,48,80,Shot
2,0.00578922737127151,0,0,0,0,50,80,Shot
1,0.00211902330848394,0,0,0,0,52,80,Shot
1,0.00620872324992346,0,0,0,0,22,82,Shot
1,0.0487134551795217,0,0,0,0,24,82,Shot
1,0.140605103817177,0,0,0,0,26,82,Shot
1,0.149299637863883,0,0,0,0,28,82,Shot
2,0.0592403523273091,0,0,0,0,30,82,Shot
3,0.0318553548608886,0,0,0,0,32,82,Shot
4,0.22607325126289,0,0,0,0,34,82,Shot
4,0.847140888462823,0,0,0,0,36,82,Shot
4,1.36605305979049,0,0,0,0,38,82,Shot
5,1.18055014823909,0,0,0,0,40,82,Shot
5,0.838906386507555,0,0,0,0,42,82,Shot
7,0.519634508469377,0,0,0,0,44,82,Shot
5,0.22043555450071,0,0,0,0,46,82,Shot
5,0.125511893899289,0,0,0,0,48,82,Shot
5,0.0927045248437817,0,0,0,0,50,82,Shot
3,0.0376297032437843,0,0,0,0,52,82,Shot
2,0.00739086740837419,0,0,0,0,54,82,Shot
1,0.000543761405581122,0,0,0,0,56,82,Shot
1,0.00118052030647304,0,0,0,0,20,84,Shot
1,0.0251776143172373,0,0,0,0,22,84,Shot
2,0.198021615036421,0,0,0,0,24,84,Shot
2,0.570566068937366,0,0,0,0,26,84,Shot
2,0.605921099784264,0,0,0,0,28,84,Shot
3,0.237852216720353,0,0,0,0,30,84,Shot
5,0.0457595121089898,0,0,0,0,32,84,Shot
4,0.125291907100812,0,0,0,0,34,84,Shot
4,0.614532634844973,0,0,0,0,36,84,Shot
5,1.46086729222815,0,0,0,0,38,84,Shot
6,1.82661960108421,0,0,0,0,40,84,Shot
8,1.58586565642327,0,0,0,0,42,84,Shot
8,1.15409975858383,0,0,0,0,44,84,Shot
8,0.792703215984494,0,0,0,0,46,84,Shot
5,0.704598667442383,0,0,0,0,48,84,Shot
5,0.561188950261479,0,0,0,0,50,84,Shot
4,0.261946119247762,0,0,0,0,52,84,Shot
2,0.0682156097378126,0,0,0,0,54,84,Shot
2,0.00956568979123045,0,0,0,0,56,84,Shot
1,0.000577385733046907,0,0,0,0,58,84,Shot
2,0.00287023645124572,0,0,0,0,20,86,Shot
2,0.0441374327337352,0,0,0,0,22,86,Shot
2,0.3090464374642,0,0,0,0,24,86,Shot
3,0.864325428421688,0,0,0,0,26,86,Shot
4,0.9196084809986,0,0,0,0,28,86,Shot
4,0.379886857590706,0,0,0,0,30,86,Shot
6,0.0748062016342614,0,0,0,0,32,86,Shot
6,0.0737211091799188,0,0,0,0,34,86,Shot
6,0.471914339810152,0,0,0,0,36,86,Shot
5,1.39356738343653,0,0,0,0,38,86,Shot
7,1.81867200817255,0,0,0,0,40,86,Shot
8,1.49172798076204,0,0,0,0,42,86,Shot
7,1.3804187508597,0,0,0,0,44,86,Shot
9,1.63129980754164,0,0,0,0,46,86,Shot
7,1.73528282332404,0,0,0,0,48,86,Shot
6,1.44162992282277,0,0,0,0,50,86,Shot
5,0.842274283339128,0,0,0,0,52,86,Shot
4,0.293640863570696,0,0,0,0,54,86,Shot
2,0.0487378070788923,0,0,0,0,56,86,Shot
1,0.00322442706106735,0,0,0,0,58,86,Shot
1,0.000758475545728977,0,0,0,0,18,88,Shot
2,0.0131924114897145,0,0,0,0,20,88,Shot
2,0.0931114191574428,0,0,0,0,22,88,Shot
3,0.32124761540186,0,0,0,0,24,88,Shot
4,0.616599758211906,0,0,0,0,26,88,Shot
