x,y,WeightedExpectedGoals,GoalProbability
0,0,0.00311003195067922,0.002
0,2,0.0114315146988058,0.004
0,4,0.0295444366951512,0.008
0,6,0.0539242836974058,0.011
0,8,0.0696945866616275,0.012
0,10,0.0640844782621024,0.01
0,12,0.0424874032418325,0.006
0,14,0.0207784682773466,0.003
0,16,0.00811271881512639,0.001
0,18,0.00355378303009534,0
0,20,0.00369276831928523,0
0,22,0.00674522171297755,0.001
0,24,0.0128022153875291,0.001
0,26,0.0245278661909555,0.002
0,28,0.0479030187073771,0.003
0,30,0.0879138510988322,0.004
0,32,0.138702284027213,0.005
0,34,0.184952669055253,0.005
0,36,0.216980883841982,0.005
0,38,0.24803724015329,0.005
0,40,0.30480796335625,0.006
0,42,0.390186002695736,0.008
0,44,0.447496961579374,0.011
0,46,0.403335156491678,0.013
0,48,0.267297525987779,0.013
0,50,0.127220459348611,0.01
0,52,0.0466073535695715,0.006
0,54,0.0297681568518049,0.005
0,56,0.0666364026343234,0.012
0,58,0.149260930914982,0.024
0,60,0.238542888253602,0.033
0,62,0.266475520473157,0.034
0,64,0.208351751142915,0.024
0,66,0.114464580088296,0.013
0,68,0.044512692875876,0.005
0,70,0.0124956394739361,0.002
0,72,0.00260446405108359,0
0,74,0.000420023032543802,0
0,76,0,0
0,78,0,0
0,80,0,0
2,0,0.00592106898306341,0.002
2,2,0.0206811923599047,0.004
2,4,0.052177404147407,0.007
2,6,0.094725019293697,0.01
2,8,0.124116224416906,0.011
2,10,0.118545838193516,0.01
2,12,0.0841357449726576,0.007
2,14,0.0462072585784137,0.004
2,16,0.0220047001416932,0.002
2,18,0.0131489142292621,0.001
2,20,0.0156172795038349,0.001
2,22,0.0268107474596658,0.002
2,24,0.0450054997883676,0.002
2,26,0.0726548347935714,0.003
2,28,0.12515667358678,0.004
2,30,0.220235033431295,0.005
2,32,0.34693325107741,0.006
2,34,0.458897941421555,0.006
2,36,0.519959540797117,0.005
2,38,0.552024525861637,0.005
2,40,0.616559263429278,0.005
2,42,0.729140429935924,0.007
2,44,0.795196946127256,0.009
2,46,0.694953083311894,0.011
2,48,0.451520046909554,0.01
2,50,0.211891968631228,0.008
2,52,0.0757794427037603,0.004
2,54,0.0418018606523823,0.003
