Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedExpectedGoals,y,x,event
1,0.0012767978693657,0,0,0,0,10,58,Shot
1,0.00432475408142934,0,0,0,0,12,58,Shot
1,0.00538897542638191,0,0,0,0,14,58,Shot
1,0.0024703387302296,0,0,0,0,16,58,Shot
1,0.000416593346591774,0,0,0,0,18,58,Shot
1,0.00210508380560783,0,0,0,0,8,60,Shot
1,0.0193822030986418,0,0,0,0,10,60,Shot
1,0.0656511605862769,0,0,0,0,12,60,Shot
1,0.0818063835426151,0,0,0,0,14,60,Shot
1,0.0375005379790755,0,0,0,0,16,60,Shot
1,0.00632402124636688,0,0,0,0,18,60,Shot
1,0.000392332838747302,0,0,0,0,20,60,Shot
1,0.00046970768667114,0,0,0,0,6,62,Shot
1,0.0117559004321035,0,0,0,0,8,62,Shot
1,0.108240464904745,0,0,0,0,10,62,Shot
1,0.366630775006821,0,0,0,0,12,62,Shot
1,0.456850077453217,0,0,0,0,14,62,Shot
1,0.209422821769812,0,0,0,0,16,62,Shot
1,0.0353166766590223,0,0,0,0,18,62,Shot
1,0.00219099390545454,0,0,0,0,20,62,Shot
1,0.000964983070791902,0,0,0,0,6,64,Shot
1,0.0241517122687361,0,0,0,0,8,64,Shot
1,0.222372805835841,0,0,0,0,10,64,Shot
1,0.75321844021812,0,0,0,0,12,64,Shot
1,0.938567971405121,0,0,0,0,14,64,Shot
1,0.430245200110657,0,0,0,0,16,64,Shot
1,0.0725557534178673,0,0,0,0,18,64,Shot
1,0.00450125064368415,0,0,0,0,20,64,Shot
1,0.000729318515684538,0,0,0,0,6,66,Shot
1,0.0182534714610275,0,0,0,0,8,66,Shot
1,0.168065751192619,0,0,0,0,10,66,Shot
1,0.569270250881496,0,0,0,0,12,66,Shot
1,0.709354413039072,0,0,0,0,14,66,Shot
1,0.325172327082999,0,0,0,0,16,66,Shot
1,0.0548364587822947,0,0,0,0,18,66,Shot
1,0.00340197205271359,0,0,0,0,20,66,Shot
1,0.00507514592892351,0,0,0,0,8,68,Shot
1,0.0467285477602341,0,0,0,0,10,68,Shot
1,0.158278363783403,0,0,0,0,12,68,Shot
1,0.197226986065943,0,0,0,0,14,68,Shot
1,0.09041003600424,0,0,0,0,16,68,Shot
1,0.015246580966242,0,0,0,0,18,68,Shot
1,0.000945875125753698,0,0,0,0,20,68,Shot
1,0.00051910727530553,0,0,0,0,8,70,Shot
1,0.00477959243862464,0,0,0,0,10,70,Shot
1,0.0161893768798187,0,0,0,0,12,70,Shot
1,0.0201732058126514,0,0,0,0,14,70,Shot
1,0.00924751881181686,0,0,0,0,16,70,Shot
1,0.00155948443925628,0,0,0,0,18,70,Shot
1,0.000609178030781977,0,0,0,0,12,72,Shot
1,0.000759082568942465,0,0,0,0,14,72,Shot
1,0.000347968012680237,0,0,0,0,16,72,Shot
1,0.000743605429874021,0,0,0,0,30,76,Shot
1,0.000758627256008647,0,0,0,0,32,76,Shot
1,0.00180679630362313,0,0,0,0,18,78,Shot
1,0.00410233071383048,0,0,0,0,20,78,Shot
1,0.00342655464262014,0,0,0,0,22,78,Shot
2,0.00225150867076316,0,0,0,0,24,78,Shot
2,0.00282526253278441,0,0,0,0,26,78,Shot
2,0.00809138058656001,0,0,0,0,28,78,Shot
1,0.0193705772648816,0,0,0,0,30,78,Shot
1,0.019761888882724,0,0,0,0,32,78,Shot
2,0.00838183930274629,0,0,0,0,34,78,Shot
3,0.00405156789531934,0,0,0,0,36,78,Shot
2,0.00482633710137889,0,0,0,0,38,78,Shot
3,0.00581925092745023,0,0,0,0,40,78,Shot
2,0.00391945025633337,0,0,0,0,42,78,Shot
2,0.00131318896865737,0,0,0,0,44,78,Shot
1,0.000388351383731812,0,0,0,0,52,78,Shot
1,0.00481412968908364,0,0,0,0,16,80,Shot
1,0.0297121270004061,0,0,0,0,18,80,Shot
2,0.0679585388570364,0,0,0,0,20,80,Shot
2,0.0621676370012457,0,0,0,0,22,80,Shot
3,0.0428050761996297,0,0,0,0,24,80,Shot
4,0.051013297375338,0,0,0,0,26,80,Shot
4,0.0928473552356153,0,0,0,0,28,80,Shot
4,0.195290193273405,0,0,0,0,30,80,Shot
5,0.195202227755857,0,0,0,0,32,80,Shot
4,0.0899274140375305,0,0,0,0,34,80,Shot
5,0.0672130593355997,0,0,0,0,36,80,Shot
8,0.0962725901334969,0,0,0,0,38,80,Shot
9,0.112998620651005,0,0,0,0,40,80,Shot
8,0.0836190452924637,0,0,0,0,42,80,Shot
6,0.0342621157328686,0,0,0,0,44,80,Shot
5,0.00868014722477646,0,0,0,0,46,80,Shot
3,0.00308243652494592,0,0,0,0,48,80,Shot
3,0.00937011243439376,0,0,0,0,50,80,Shot
2,0.0145511081016589,0,0,0,0,52,80,Shot
2,0.00949673683319112,0,0,0,0,54,80,Shot
1,0.00230286794549084,0,0,0,0,56,80,Shot
2,0.00253699054653392,0,0,0,0,14,82,Shot
2,0.0336875859569958,0,0,0,0,16,82,Shot
2,0.189313321106668,0,0,0,0,18,82,Shot
3,0.419316459634509,0,0,0,0,20,82,Shot
3,0.387733372967358,0,0,0,0,22,82,Shot
4,0.299716391277851,0,0,0,0,24,82,Shot
5,0.359901868547667,0,0,0,0,26,82,Shot
8,0.468995541728308,0,0,0,0,28,82,Shot
8,0.78813021858706,0,0,0,0,30,82,Shot
8,0.750865288641772,1,0.000460406851317036,0.000613168378245128,0.0000236189069009243,32,82,Shot
11,0.39900760678458,1,0.000673245843550835,0.00168730077347702,0.0000345375635805032,34,82,Shot
13,0.455419810101457,1,0.000362168856671906,0.000795241771742918,0.0000185792902162041,36,82,Shot
15,0.722229994469334,0,0,0,0,38,82,Shot
16,0.870744113164717,0,0,0,0,40,82,Shot
16,0.706270212675233,0,0,0,0,42,82,Shot
15,0.367993175109263,0,0,0,0,44,82,Shot
13,0.132842647550958,0,0,0,0,46,82,Shot
10,0.067671654428038,0,0,0,0,48,82,Shot
6,0.140850769511575,0,0,0,0,50,82,Shot
4,0.197305724081479,0,0,0,0,52,82,Shot
4,0.119020889915176,0,0,0,0,54,82,Shot
2,0.0285169293425615,0,0,0,0,56,82,Shot
1,0.00259647635814399,0,0,0,0,58,82,Shot
1,0.000655835869013427,0,0,0,0,12,84,Shot
2,0.014020349900375,0,0,0,0,14,84,Shot
2,0.122683644231697,0,0,0,0,16,84,Shot
3,0.521662753796382,0,0,0,0,18,84,Shot
3,1.01261786023597,0,0,0,0,20,84,Shot
4,0.912616828448629,0,0,0,0,22,84,Shot
9,0.795203033863018,0,0,0,0,24,84,Shot
11,1.03260089655282,0,0,0,0,26,84,Shot
14,1.24302879527225,0,0,0,0,28,84,Shot
17,1.7186377765839,1,0.00320385662349047,0.00186418375479836,0.000164358091322198,30,84,Shot
19,1.47718503653104,1,0.0127350149069721,0.00862113722521752,0.000653307244688536,32,84,Shot
23,0.89353443505546,1,0.0186222160446804,0.0208410726146492,0.000955321116073779,34,84,Shot
24,1.38936046061376,1,0.0100177175369221,0.00721030849870072,0.000513909680508625,36,84,Shot
26,2.50031138572415,1,0.001982493268344,0.000792898548422128,0.000101702057219133,38,84,Shot
23,3.13409840785075,0,0,0,0,40,84,Shot
24,2.78399266931621,0,0,0,0,42,84,Shot
23,1.88444327975186,0,0,0,0,44,84,Shot
23,0.892630278070913,0,0,0,0,46,84,Shot
20,0.503949553492175,0,0,0,0,48,84,Shot
17,0.879123531959225,0,0,0,0,50,84,Shot
8,1.0579076808898,0,0,0,0,52,84,Shot
7,0.582765542680537,0,0,0,0,54,84,Shot
6,0.140658564338747,0,0,0,0,56,84,Shot
3,0.0153665321663165,0,0,0,0,58,84,Shot
2,0.000909214410056589,0,0,0,0,60,84,Shot
1,0.00305920561396507,0,0,0,0,12,86,Shot
2,0.0505409803525062,0,0,0,0,14,86,Shot
2,0.322995006677776,0,0,0,0,16,86,Shot
3,0.893627573949271,0,0,0,0,18,86,Shot
7,1.19424055302264,0,0,0,0,20,86,Shot
9,0.897203168925993,0,0,0,0,22,86,Shot
17,0.88283075816339,0,0,0,0,24,86,Shot
18,1.43302418588071,0,0,0,0,26,86,Shot
21,2.28999904182701,1,0.00301727853869232,0.00131758943282573,0.000154786621214848,28,86,Shot
22,3.27829887290829,1,0.0326014015239949,0.00994460931961126,0.00167245440686255,30,86,Shot
32,2.81606825517526,1,0.129587363976337,0.0460171246695411,0.0066478417437487,32,86,Shot
39,1.8749821148729,1,0.189493605328001,0.101064220199693,0.00972103653488126,34,86,Shot
35,2.71160590039048,1,0.101937030945959,0.0375928636721434,0.00522937753159398,36,86,Shot
37,5.22691760579037,1,0.0201732058126514,0.00385948418056246,0.00103488701051953,38,86,Shot
30,6.53172597110632,1,0.00146866713556808,0.000224851309143229,0.0000753427370687482,40,86,Shot
28,5.96677275763937,0,0,0,0,42,86,Shot
36,5.01296619097878,0,0,0,0,44,86,Shot
31,2.93791309571139,0,0,0,0,46,86,Shot
27,1.76107698925816,0,0,0,0,48,86,Shot
26,2.50923493517125,0,0,0,0,50,86,Shot
20,2.52374847624779,0,0,0,0,52,86,Shot
15,1.27950833236233,0,0,0,0,54,86,Shot
9,0.368597661443724,0,0,0,0,56,86,Shot
7,0.0738630668168856,0,0,0,0,58,86,Shot
4,0.0121785641441551,0,0,0,0,60,86,Shot
2,0.00165262235763933,0,0,0,0,62,86,Shot
1,0.0052496178263985,0,0,0,0,12,88,Shot
2,0.0822534630416036,0,0,0,0,14,88,Shot
3,0.481243946718094,0,0,0,0,16,88,Shot
5,1.08135268154039,0,0,0,0,18,88,Shot
9,1.02449723308573,0,0,0,0,20,88,Shot
12,0.640576685711293,0,0,0,0,22,88,Shot
19,0.924685124225541,0,0,0,0,24,88,Shot
24,2.04377508093869,1,0.00038456412803478,0.000188163625059051,0.0000197281693604382,26,88,Shot
32,4.07020945542023,1,0.0112949449828912,0.00277502794551517,0.000579431546769641,28,88,Shot
38,5.9519112305353,1,0.122040783393587,0.0205044696848766,0.0062607015791434,30,88,Shot
43,5.80545090394093,1,0.485100108531904,0.0835594196830779,0.024885672896196,32,88,Shot
