.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,3.16446995513253,0.07,3.06144916933309,0.172,0.202626042829635,0.618680904710111
