Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedExpectedGoals,y,x,event
1,0.000689599199109222,0,0,0,0,30,78,Shot
1,0.000703530027012605,0,0,0,0,32,78,Shot
1,0.000876652395929921,0,0,0,0,26,80,Shot
1,0.00660849061439299,0,0,0,0,28,80,Shot
1,0.0183266315695418,0,0,0,0,30,80,Shot
1,0.0186968540854232,0,0,0,0,32,80,Shot
1,0.00701713685186446,0,0,0,0,34,80,Shot
1,0.000968850733243085,0,0,0,0,36,80,Shot
1,0.000418263057173021,0,0,0,0,24,82,Shot
1,0.00857075030525465,0,0,0,0,26,82,Shot
1,0.0646091007262916,0,0,0,0,28,82,Shot
1,0.179173619838594,0,0,0,0,30,82,Shot
1,0.182793167056778,0,0,0,0,32,82,Shot
1,0.0686043043906067,0,0,0,0,34,82,Shot
1,0.0094721439834554,0,0,0,0,36,82,Shot
1,0.000481117035696048,0,0,0,0,38,82,Shot
1,0.00150434152716655,0,0,0,0,24,84,Shot
1,0.0308259010258139,0,0,0,0,26,84,Shot
1,0.232375658305488,0,0,0,0,28,84,Shot
1,0.644422958885535,0,0,0,0,30,84,Shot
1,0.65744116619903,0,0,0,0,32,84,Shot
1,0.246744966516303,0,0,0,0,34,84,Shot
1,0.0340678893372078,0,0,0,0,36,84,Shot
1,0.00173040464323254,0,0,0,0,38,84,Shot
1,0.00199043912253129,0,0,0,0,24,86,Shot
1,0.0407866686394177,0,0,0,0,26,86,Shot
1,0.307463161165529,0,0,0,0,28,86,Shot
1,0.852655228656155,0,0,0,0,30,86,Shot
2,0.871007227818991,0,0,0,0,32,86,Shot
2,0.329034976255645,0,0,0,0,34,86,Shot
2,0.0472139930288598,0,0,0,0,36,86,Shot
2,0.00294643601718977,0,0,0,0,38,86,Shot
1,0.000968850733243092,0,0,0,0,24,88,Shot
1,0.0198530029733284,0,0,0,0,26,88,Shot
1,0.149658387321906,0,0,0,0,28,88,Shot
2,0.418486624011435,0,0,0,0,30,88,Shot
2,0.444738394250665,0,0,0,0,32,88,Shot
2,0.207325111253489,0,0,0,0,34,88,Shot
2,0.0623783687882296,0,0,0,0,36,88,Shot
2,0.0135399991103385,0,0,0,0,38,88,Shot
1,0.00140460381242578,0,0,0,0,40,88,Shot
1,0.00355500076690934,0,0,0,0,26,90,Shot
2,0.0282317296120234,0,0,0,0,28,90,Shot
2,0.0983590252592418,0,0,0,0,30,90,Shot
2,0.224196325794275,0,0,0,0,32,90,Shot
2,0.365345492704674,0,0,0,0,34,90,Shot
2,0.285322730521135,0,0,0,0,36,90,Shot
1,0.0864663463746582,0,0,0,0,38,90,Shot
1,0.00977428814307868,0,0,0,0,40,90,Shot
1,0.000406470175773042,0,0,0,0,42,90,Shot
2,0.00543375995928342,0,0,0,0,28,92,Shot
2,0.0664398695255404,0,0,0,0,30,92,Shot
2,0.3848365526133,0,0,0,0,32,92,Shot
2,0.864305639913905,0,0,0,0,34,92,Shot
1,0.720363019705302,0,0,0,0,36,92,Shot
1,0.221352240029947,0,0,0,0,38,92,Shot
1,0.0250219960236775,0,0,0,0,40,92,Shot
1,0.00104055609708402,0,0,0,0,42,92,Shot
1,0.00345476790698533,0,0,0,0,28,94,Shot
1,0.0579601252823941,0,0,0,0,30,94,Shot
1,0.357721688980454,0,0,0,0,32,94,Shot
1,0.812207036711938,0,0,0,0,34,94,Shot
1,0.678412343264103,0,0,0,0,36,94,Shot
1,0.208461689089631,0,0,0,0,38,94,Shot
