x,y,GoalProbabilityFor,GoalProbabilityAgainst,GoalProbabilityCombined
20,78,0.000541484158841953,0.0108413199101343,0.000442564340938789
20,80,0.000212133524654387,0.00704315425467514,0.000303084737577871
22,0,0.00154138310499647,0.00211791687073226,0.00109627271708635
22,2,0.0027056402925578,0.00364934627204794,0.00193430166448657
22,4,0.00402775836548368,0.00562593758509187,0.00299754823520018
22,6,0.00505696137121694,0.00781321237153537,0.00400352823245924
22,8,0.00555602350091179,0.00987306660880546,0.00467383052255424
22,10,0.00588608134147472,0.0111576245748103,0.00495268723649815
22,12,0.00651294930028681,0.0108145612025838,0.00502989791161111
22,14,0.00723676162424683,0.00881454622868313,0.0048228608779086
22,16,0.00801303810004753,0.0065372264631485,0.00445127977407046
22,18,0.00976613645725558,0.00576656671855857,0.00470869436980843
22,20,0.0125660831433957,0.00694744466140596,0.00620654833898991
22,22,0.0148698888003496,0.00915902725525357,0.00834429621035716
22,24,0.0150705779908628,0.0111456255456531,0.00963676768670941
22,26,0.0128915821696318,0.0120884485399642,0.00941679262171931
22,28,0.00962610287671389,0.0122487058789846,0.00807808666366635
22,30,0.00679280826786752,0.0126392726048172,0.00650669803660195
22,32,0.00485461250868471,0.0138031304518174,0.00545360815874398
22,34,0.00380205611760264,0.0149990984133003,0.00497998745726286
22,36,0.00364391157619672,0.014948135679047,0.00471557867565013
22,38,0.00399722973906617,0.0131391219657482,0.00436488340866485
22,40,0.00420211552455176,0.0101455060473474,0.00382420467473736
22,42,0.00390743361535903,0.00711050544772625,0.00318945640368248
22,44,0.00329327176958095,0.00514996025639013,0.00263969168761675
22,46,0.00288234022678924,0.00485631209693995,0.00233935743838705
22,48,0.00329846777809537,0.00607826713382401,0.0024874549822119
22,50,0.00473241820375685,0.00797033838732228,0.00323119694638901
22,52,0.00639521457651794,0.00963235857345719,0.00431994996965693
22,54,0.0072973531220923,0.010648380077787,0.00531975664584822
22,56,0.00744994217869738,0.0112429531536589,0.00597522563849935
22,58,0.00759328896670106,0.0121623444221185,0.00648672824400523
22,60,0.00781947594471329,0.0137693028892582,0.00696742545042364
22,62,0.00725531275330964,0.0149737454621502,0.00695936942992219
22,64,0.0056179354051137,0.0138006086034497,0.00587472880944502
22,66,0.00413695363596157,0.0106277330358742,0.00408821422754094
22,68,0.00377761318065812,0.00865765500728598,0.00262145751353623
22,70,0.00394789220197029,0.00968745914570131,0.00183341484725925
22,72,0.00360836443806686,0.0127550884227811,0.00158194057075387
22,74,0.00261919262472302,0.0154915035697664,0.00153912625578992
22,76,0.00153150513897851,0.0156979271091613,0.00143689566030877
22,78,0.000779783503090933,0.0132294081648285,0.00122683678328759
22,80,0.000400027637601038,0.00969999941363493,0.0014597975980769
24,0,0.00213841201176149,0.00294197651962616,0.0015212574343351
24,2,0.00341086882882358,0.00442360432420132,0.00236313697730008
24,4,0.00479808147076959,0.00598895178646209,0.00333759263555127
24,6,0.00587655507265182,0.0073012509132367,0.00417998877821189
24,8,0.00639495992626813,0.00827750777328214,0.00467106395659784
24,10,0.00644093313525192,0.00891974495496105,0.00475951105968337
24,12,0.00615355091304265,0.00876188837834578,0.00455170154331645
24,14,0.00572536108954678,0.0073701311284952,0.00408486562650728
24,16,0.0061060928553545,0.00558243487686184,0.00367743840582824
24,18,0.00837422336664432,0.00495249936101661,0.00403477292192691
24,20,0.0120683528566889,0.00611648879756353,0.00547456256923226
24,22,0.0151930339533614,0.00854986971209291,0.0075199653941863
24,24,0.0158151486000077,0.0110987690518511,0.00899451190436283
24,26,0.0136290617864565,0.0126399782040561,0.00930505079032384
24,28,0.0102126399092714,0.0130622477621743,0.00847804656996527
24,30,0.00737819008574154,0.0133412785873725,0.00735178531635002
24,32,0.00559011206255291,0.0143320304000131,0.00647822294410032
24,34,0.00462377097852824,0.0155789410204284,0.00604818224079166
24,36,0.00440316228128778,0.0156543408225055,0.00588156153491505
24,38,0.00461500861430805,0.0138685138026408,0.00544454892898652
24,40,0.0047072362327389,0.0110227851282086,0.00467515779690432
24,42,0.00441467582991977,0.008440358653722,0.00379944224513661
24,44,0.0038518832685644,0.00683934705882644,0.00312394246291625
24,46,0.00333844704227889,0.0063226838393102,0.00283802698112954
24,48,0.00333827925343762,0.00677563684108191,0.00302538693024572
24,50,0.00408941554930355,0.00784446434622436,0.00360273650534845
24,52,0.00518738114075637,0.00903497021452533,0.00434275902652405
24,54,0.00609486101085641,0.0100388087479368,0.00495421125832552
24,56,0.0067193328984916,0.0109828139858661,0.00541039181562687
24,58,0.00711463679488167,0.0123236592097578,0.0058699375342487
24,60,0.00692597216655358,0.0141083519910821,0.00629617261590452
24,62,0.00579365547746417,0.0151281429724557,0.00612516798309707
24,64,0.00427572092844234,0.0136515651323847,0.00513442991179723
24,66,0.00341433691284617,0.0103665239264561,0.00369950065299117
24,68,0.00349713624127857,0.00837539165304854,0.00256550001179496
24,70,0.00377894354037188,0.00938660024216324,0.00206262932620518
24,72,0.00343078495918727,0.0123330046200228,0.00209678558707363
24,74,0.0025317038895594,0.0149734027875126,0.0022655167946
24,76,0.00166000516349613,0.0157427162594153,0.00231068659270402
24,78,0.00111177820670358,0.0146869717908213,0.00227513978944349
24,80,0.000836197840362565,0.0127342693323132,0.00244211522232487
26,0,0.00291379275568203,0.0043603151089441,0.00211635044233132
26,2,0.00406074525100031,0.00561635777867417,0.0026919804550437
26,4,0.00534042211365363,0.00666372938917869,0.00345152078891755
26,6,0.00645946783097765,0.00711904467419933,0.00415674335481475
26,8,0.00720902948825969,0.00705623833498684,0.00460250532633948
26,10,0.00736844349118042,0.00693963856755158,0.00461833776286873
26,12,0.0066362486912274,0.00675257253455466,0.00425780572211865
26,14,0.0054437426710991,0.00604260073134247,0.00374101925759787
26,16,0.00539656239817587,0.00516805681273728,0.0035616092174027
26,18,0.00764545484247786,0.00509894867779985,0.00423007694356448
26,20,0.0116638953889644,0.00620198376588768,0.00575555482238807
26,22,0.0155288220581051,0.00817670411806619,0.00759189189202067
26,24,0.0170782852434184,0.0103166834629866,0.00886915814989257
26,26,0.0156382787798234,0.0116995894910719,0.008900430181138
26,28,0.0126081477907086,0.0120297280668504,0.00859028948698802
26,30,0.00981645204531507,0.0120007444835716,0.00767045521995014
26,32,0.00784313277295564,0.012475387135766,0.00685781600201058
26,34,0.00658131246202076,0.0134116916358508,0.00661159528651856
26,36,0.00602537854134523,0.0137432538059024,0.00646060206663346
26,38,0.0060028337838828,0.0127934501325077,0.00610834203023429
26,40,0.00607963266748766,0.0113543649567571,0.00529404233192569
26,42,0.0059976880763176,0.0104287876767385,0.00441191938972475
26,44,0.00563724220964984,0.00986836463683474,0.00386002457489949
26,46,0.0050056304361127,0.00926385156238471,0.00385437460372675
26,48,0.00447336243543304,0.00889774625361466,0.00422312540458499
26,50,0.00441774746742311,0.00902495599635131,0.00462952823474852
26,52,0.00478723665346667,0.00943912800433165,0.00496950856632821
26,54,0.00544872316378188,0.00996028261642998,0.00517160632013562
26,56,0.00634916763353475,0.0106991695547596,0.00529760744760464
26,58,0.00704604654714563,0.011828996494861,0.00550274990042423
26,60,0.00680405792612497,0.0131195849722944,0.00561400890914408
26,62,0.00559632206165247,0.0135345088521963,0.00524467110333539
26,64,0.00438206109661667,0.0119434126860046,0.00443165850044575
26,66,0.00395733723871972,0.00910016506587374,0.00347718625146699
26,68,0.0041731873022541,0.00752681264602793,0.00285711244385041
26,70,0.00420274108253931,0.00866396497795507,0.00268993360319496
26,72,0.00357630445161787,0.011502628478253,0.0028919723609363
26,74,0.00271591890965882,0.0141281409883901,0.00321811679847716
26,76,0.0021200873389202,0.0156695315952831,0.00351179151553434
26,78,0.0018378448403894,0.0164000283620344,0.00384494729916288
26,80,0.00170543240552725,0.0167527730659874,0.00426105275346714
28,0,0.00401145114224389,0.00642127303042586,0.00314615160889297
28,2,0.00480716604508545,0.00710170694331596,0.00311704145744025
28,4,0.00592501195438518,0.00748077222743778,0.00346366972549749
28,6,0.007163834149779,0.00714493740339868,0.00402409739673567
28,8,0.00821966477103297,0.00619629188774487,0.00445976718599237
28,10,0.00850884681189451,0.00536459540341698,0.00446554769909743
28,12,0.00747553424073106,0.00509543422554493,0.00411485458795241
28,14,0.00586001161469258,0.00517385413891917,0.00379979453930585
28,16,0.00557268095464486,0.00555760901943585,0.00406531146410532
28,18,0.00754232157549781,0.00635372942452844,0.00514441286671811
28,20,0.0111972268554362,0.00740500171880355,0.00678897994311266
28,22,0.0150533624226035,0.0085457674642019,0.00833175245882888
28,24,0.0173871327160037,0.00964625032993118,0.00914691039164181
28,26,0.0174012655545952,0.0103863534971786,0.00882400557017018
28,28,0.0157599799943271,0.0105480993260673,0.00876487364575889
28,30,0.0135615950631701,0.0103906506541694,0.00811360247926121
28,32,0.0113391704706389,0.0104012053539598,0.00732174470614118
28,34,0.00942149170032725,0.0106869121799406,0.00669605053079233
28,36,0.00823916713063873,0.0108000293174323,0.00647182435403852
28,38,0.00783936466810031,0.0106267195967548,0.0060654882252391
28,40,0.00789218822357831,0.0109607819866478,0.00547130290223814
28,42,0.00810027168026387,0.0120842331104112,0.0050754110428441
28,44,0.00813952946115994,0.0129453506614206,0.00515639105364905
28,46,0.00769801845577973,0.0127716030418184,0.0056461026381736
28,48,0.00698200834981492,0.0120867175669691,0.00613788090129632
28,50,0.00637894565219236,0.0114253417391668,0.00627677820294009
28,52,0.00596933099782951,0.0107272373300131,0.0060885279331868
28,54,0.00588464739852153,0.010083028117714,0.00575463576712937
28,56,0.0063081131120133,0.00990093344440354,0.00544974049752115
28,58,0.00679843487673124,0.0102890119566491,0.00534739850106833
28,60,0.006617828585734,0.010843546282966,0.0051509235641495
28,62,0.00586341324712365,0.0107516905707136,0.00463967849332586
28,64,0.00540135525797171,0.00934733525411166,0.00400967178438152
28,66,0.00570750502132457,0.0073178207754928,0.00356064907409096
28,68,0.00624843792564143,0.00655825989630821,0.00341982802657492
28,70,0.00597159916196919,0.0081067444151619,0.00357136058566742
28,72,0.00477485945277585,0.0109950815617375,0.00389075391677287
28,74,0.00362091162095166,0.0137175244541501,0.00422793894420324
28,76,0.00304385081923331,0.0159577672895166,0.00475748832744036
28,78,0.00289460632732135,0.0182146983642692,0.00553545647009745
28,80,0.00288123134983802,0.0207735568622459,0.00638439307489023
30,0,0.00522045835447575,0.00821861676019317,0.0045701965801939
30,2,0.00552270035017378,0.00801846166285954,0.00371586578961183
30,4,0.00645796017290471,0.0077309658094514,0.00353960387202257
30,6,0.00780785135101753,0.0069360896186667,0.00386615731825013
30,8,0.00900999994892883,0.00561161794168379,0.00411975120701974
30,10,0.00917154257678598,0.00448441360965456,0.00417463700928317
30,12,0.00782994490673923,0.00436412905272044,0.00404757056157202
30,14,0.00614501442028439,0.00534871610680684,0.00423884395523089
30,16,0.00596918908346288,0.00696147207867259,0.00509975730950624
30,18,0.00776109928043588,0.00850623701281823,0.00653350897797987
30,20,0.0107794166864937,0.00944423351461965,0.00807189211122926
30,22,0.0140338482638837,0.00975377056185023,0.00915221211985158
30,24,0.0166730914464958,0.00975488733394539,0.00930283561928128
30,26,0.0182887800697027,0.00975991486027032,0.00902203027571677
30,28,0.018759754568632,0.00981644999415074,0.00909480021861015
30,30,0.0178510614913471,0.00981253134770497,0.00883310891294319
30,32,0.0155667171501253,0.00973161438258351,0.00820897229296918
30,34,0.0127542429631728,0.00958435954618574,0.00736641175371675
30,36,0.0106126004178677,0.00934714879343392,0.00670892627420065
30,38,0.00960286086527373,0.00943684827575181,0.00624765546213749
30,40,0.00951034016882843,0.010692617373154,0.00601656579573457
30,42,0.0100503901099672,0.0130395468470915,0.00632508471719871
30,44,0.0107739861292986,0.0150083351333589,0.00717160863745483
30,46,0.0110146286215876,0.0155084031483389,0.00787661603025765
30,48,0.0105470169742107,0.0149040085691757,0.00822599761671557
30,50,0.00962138624120456,0.0137542252873551,0.00798852644108256
30,52,0.00844125209218074,0.0120993865753307,0.00725329213018691
30,54,0.00731595049257033,0.0102720606802122,0.00632141017470814
30,56,0.00668063315830727,0.00901010431686289,0.00562699911733053
30,58,0.00647940409457729,0.00854527971060328,0.00526966876967822
30,60,0.00628814694764832,0.00847314295717333,0.0049388153990732
30,62,0.00618392974145257,0.00814318301576749,0.00439055975283279
30,64,0.00668665033854502,0.00709936054120177,0.00383994201494276
30,66,0.00788189067713691,0.00587368978698853,0.00374543696101987
30,68,0.0087998499095724,0.00587259722655855,0.00400407370544891
30,70,0.00816953016237822,0.0077350817426153,0.00437938691121662
30,72,0.0063075692283454,0.0105229760059001,0.00468527446426348
30,74,0.00466785243255667,0.0131336996774087,0.00497004633366725
30,76,0.00389380541177773,0.0156201708052345,0.00555399608659792
30,78,0.00373273384002538,0.0186754438206051,0.00649590238370922
30,80,0.00379566296876121,0.0226020612298041,0.00752868929492252
32,0,0.00580527886579201,0.00846055082271564,0.00537933862187446
32,2,0.00575778488606766,0.00763449917999113,0.0040409885980484
32,4,0.00651562483459085,0.0070456282592276,0.00349317944175632
32,6,0.00781900147733403,0.00631952195591858,0.00339711735336049
32,8,0.00889647731995873,0.00528418869116332,0.00368757411490922
32,10,0.00878750699186804,0.0044722605126467,0.00394407272242503
32,12,0.00739278880012958,0.00484431074321865,0.00420166013728225
32,14,0.00614288044643644,0.00668522919485192,0.00494579643250787
32,16,0.00645965821679131,0.00915577336601191,0.00636602357518974
32,18,0.00824191194587603,0.0110042616590913,0.00798612667410679
32,20,0.0106583094006467,0.0116476132905127,0.0092153946503294
32,22,0.013171022414946,0.0112831056238535,0.00974654469103627
32,24,0.0157458495578832,0.0105111432622721,0.00933915130043065
32,26,0.0184739485278585,0.0100612454127447,0.00917084919687618
32,28,0.0207822342525936,0.0102083979851028,0.00935253372091701
32,30,0.0212836817358183,0.0106006188113574,0.00952795524271451
32,32,0.0192133010796559,0.0107741089312681,0.00931856258543173
32,34,0.0156894591467423,0.0105338338140266,0.00840336234381337
32,36,0.0126674220952424,0.0100130168140116,0.00735065609436463
32,38,0.0110747294818178,0.00980990240278143,0.00686812075388708
32,40,0.0108512122202702,0.0108450448168366,0.00700976710249655
32,42,0.0117295396047359,0.013239756331331,0.00794005244723001
32,44,0.013140928320882,0.015624415166264,0.00918062274977195
32,46,0.0141095944695692,0.0166372384771176,0.00967522808935209
32,48,0.0140050542011691,0.0162265527073572,0.00960873874450982
32,50,0.0129313496502637,0.0148813194729692,0.00902787286228388
32,52,0.0112447412357011,0.0128586436588149,0.00798902245524695
32,54,0.00934745321758578,0.0105924086138704,0.00681387655384883
32,56,0.00773867518239685,0.00878477358955745,0.00595439350802755
32,58,0.00673131959759975,0.0077814314817039,0.00546698865203241
32,60,0.00634006623326174,0.00738328005165368,0.00503561891426077
32,62,0.00664081094146484,0.00708450650177195,0.00441449445379911
32,64,0.0078239443212151,0.00638129367114281,0.00385630878572646
32,66,0.00957690775867359,0.00556214910080983,0.00386623297593379
32,68,0.0105665695206052,0.00574416908088983,0.00430116742773156
32,70,0.00954696449327887,0.00741217072460986,0.00484209798987805
32,72,0.00722517106570935,0.00977049759612926,0.00514278203682913
32,74,0.00522184451410895,0.0119993368565654,0.00525391282132989
32,76,0.00421672797547476,0.014290758188759,0.00564498621334743
32,78,0.00395843964581865,0.0173984002165891,0.00639652982982846
32,80,0.00400943974702913,0.0216443447608356,0.00725306205643594
34,0,0.0053073176632561,0.0073813359003149,0.00502821075650989
34,2,0.00524101242536663,0.00658401920986849,0.00383862380664286
34,4,0.00588620882125826,0.00612189809243433,0.00310573992004262
34,6,0.00701425044480743,0.00574808546395913,0.00308628065064064
34,8,0.00790767192453813,0.00528893606953034,0.00346687615480996
34,10,0.00779430661462804,0.00510020612704974,0.0039476458680637
34,12,0.0068690143885749,0.00603613679601823,0.00461582371063068
34,14,0.00645423191658125,0.00844790727511577,0.00577088764793382
34,16,0.00737389664743656,0.0113132925842237,0.00744105067397746
34,18,0.00914913152721099,0.0131458931388353,0.00905553236184309
34,20,0.0110487502783795,0.0134278377445099,0.0099260814913447
34,22,0.0129514705757242,0.0125828444247343,0.00963320575356712
34,24,0.0152716352981059,0.0114512322741996,0.00934054713602468
34,26,0.0183013387898603,0.0109415543631327,0.00954570304107002
34,28,0.02125714161824,0.0113653770296751,0.0102611669995721
34,30,0.0222971478255057,0.0122072613789969,0.0110142766189052
34,32,0.0204033403269495,0.0127282717957837,0.0109173257796989
34,34,0.0168007368449032,0.0125481784499909,0.0097569747384704
34,36,0.0136698288261417,0.0117755731034882,0.00824647823223345
34,38,0.0120785833629159,0.010953982173316,0.00749539733709738
34,40,0.0119962815693054,0.0110539362346336,0.00781796110453985
34,42,0.0131092047836192,0.0126520534032305,0.00897242875663675
34,44,0.0147420435769299,0.0148453163725161,0.0100608802879398
34,46,0.0158373337420242,0.0161473071510759,0.0101993824374111
34,48,0.0157443671835198,0.015993814597855,0.00967535846443292
34,50,0.0146751499486088,0.0147472978554762,0.0089573106620557
34,52,0.0131079559245457,0.0129580276707839,0.00808973790093903
34,54,0.0112613702023583,0.0110770109961695,0.00719718879923943
34,56,0.00934928075902727,0.00945577692122035,0.00650986216905879
34,58,0.00783290866094404,0.00834499732197023,0.00600438026499314
34,60,0.00712350661086133,0.00784935566332121,0.00542648131883008
34,62,0.0073890217589359,0.0076635020036722,0.00464068319815388
34,64,0.00863042857685743,0.00714871135553686,0.00392023743686694
34,66,0.0103859190509062,0.00629014562232586,0.00384003002022139
34,68,0.0112352232413013,0.00608642603164717,0.00433839778171309
34,70,0.0100748290145017,0.00716590195636004,0.00504615617970293
34,72,0.00766212855044416,0.00901033255397983,0.00534596034067828
34,74,0.00552723689398945,0.0109064832661922,0.00535189213020191
34,76,0.00439707873293751,0.0128751248356776,0.00543786504432864
34,78,0.00405754912898543,0.0155032023125689,0.00575040823325834
34,80,0.00403511495246973,0.0191112484846247,0.00619995880184366
36,0,0.00423752675617927,0.00669105094643782,0.00417152754678069
36,2,0.00439119464449241,0.0063349101827142,0.0035665275745292
36,4,0.00504370029903864,0.00609745271521857,0.00313273811127498
36,6,0.00606980122360836,0.00592093702796254,0.00324560229072109
36,8,0.00701624546636848,0.00581640921238695,0.00372610152792401
36,10,0.00738966741843867,0.00608473379460934,0.0044521142818208
36,12,0.00737018808945691,0.00731534404348404,0.00534577213580432
36,14,0.00782068998242045,0.00978330290220586,0.0066396921828319
36,16,0.0090835154359609,0.0126366584183543,0.00827773311546158
36,18,0.0106178326762271,0.0144548075158835,0.00971427713503976
36,20,0.0119839807990967,0.0146526813378494,0.0103613167026939
36,22,0.0133582527181697,0.0136692287477665,0.00984975238218679
36,24,0.0152585243682707,0.0124733616442658,0.00970226917542149
36,26,0.0178920917151213,0.0120100650236665,0.0101843886299003
36,28,0.020370002172588,0.0125128582327723,0.0112454742116918
36,30,0.0209505857031728,0.0134521744228717,0.0120196471838344
36,32,0.0189913460709982,0.0140986729572024,0.0118053662632244
36,34,0.0158526724784586,0.0140325373775388,0.010517596808492
36,36,0.0134159139190965,0.0132213664866601,0.00889782987498057
36,38,0.0124054585201803,0.0119520103090795,0.00785834679908536
36,40,0.0125826724071,0.0110976872514555,0.00788154111668046
36,42,0.0135586625050045,0.0116726174805065,0.00869555622012235
36,44,0.0147161215156253,0.0133520086823967,0.00947739965976377
36,46,0.0152256984034886,0.0147106963403197,0.00940867664438718
36,48,0.0147858889675475,0.0148178973985941,0.00865151147032796
36,50,0.0139236798149346,0.0138773153666923,0.00794305297245759
36,52,0.0131224364514725,0.0126500162921178,0.00759089754618988
36,54,0.0121216023388629,0.0115773633776435,0.00735939731673701
36,56,0.0106476974609785,0.0105589716409726,0.00703757402680676
36,58,0.00916845801979796,0.00954972231912539,0.00659075052458991
36,60,0.00831022849184564,0.00888864937767678,0.00587830775823567
36,62,0.00828741128942115,0.00861896076123715,0.00492310376206728
36,64,0.00912637037375924,0.00813967917131862,0.00410197507062325
36,66,0.0105955079266233,0.00716336659271542,0.00382739743016266
36,68,0.0115190530602464,0.00652286472109572,0.00478336273039617
36,70,0.0106808720704348,0.00707081845376515,0.00521636356907331
36,72,0.00853106064763266,0.00866748902513931,0.0055075837437999
36,74,0.00651858907832899,0.0105806428421283,0.00550492446976899
36,76,0.00546613123705769,0.0123579381249302,0.00539394993804189
36,78,0.00515644766331486,0.014154427708253,0.00534078791405317
36,80,0.00502373412510839,0.0163013184882834,0.00535437088389651
38,0,0.00344557346215134,0.00775088999622978,0.00358719526710966
38,2,0.00393087300814935,0.00779418957401923,0.00355318433655894
38,4,0.00472593017729275,0.00753735543904138,0.00358618254634104
38,6,0.00579888324523649,0.00717874537424098,0.00391433014604083
38,8,0.00696713477116082,0.00705703943356658,0.00459028993679509
38,10,0.00801436884089378,0.00749874989317967,0.00543744614924402
38,12,0.0089664706111355,0.00871088179800328,0.00635190284533152
38,14,0.0100832172784544,0.0106944760215804,0.00746428549852048
38,16,0.0113211159503939,0.0130202596924713,0.00889536006925759
38,18,0.0123430399121936,0.01477213703495,0.0101031929196208
38,20,0.0130478930391615,0.015246454947939,0.010635984188567
38,22,0.0137832993972943,0.0145522624789095,0.0101783820311268
38,24,0.0150521462970607,0.0134972242456129,0.0101214011872053
38,26,0.0170365398394348,0.0129185135058594,0.0107619059840278
38,28,0.0188572379661904,0.0130375647415994,0.0117923563059602
38,30,0.0189982994665916,0.0135429552020319,0.0123335258275242
38,32,0.0171525284303198,0.0140172182847491,0.0119498322227045
38,34,0.0146076243697794,0.0141510819937923,0.0107206703931334
38,36,0.0128128168655805,0.0136757368629866,0.00918821810198404
38,38,0.0121412760791821,0.012458073123771,0.00792650713165212
38,40,0.0121783399723649,0.0111514127583427,0.00746635265883494
38,42,0.0125044142902247,0.0109904153231577,0.00763056763444635
38,44,0.0127111180741977,0.0120659796813236,0.00794916668538848
38,46,0.0124126469156012,0.0131746582670238,0.00781097561157641
38,48,0.0117525970856593,0.0133634785781795,0.00720731923788878
38,50,0.011400555535893,0.0127819944094309,0.00688428125269939
38,52,0.0116353573647065,0.0122068066170166,0.00708547191776
38,54,0.0117330754241273,0.0119546757343125,0.00736942365583771
38,56,0.0110600353555797,0.0115135254998845,0.00730070778453332
38,58,0.0100112566387082,0.0105144252185342,0.00681730960086126
38,60,0.00923913888241324,0.00948146931215488,0.00599105388994482
38,62,0.00895815965175473,0.0088882640111269,0.00507948298953373
38,64,0.00936357673189226,0.0083721724385138,0.00430933614660227
38,66,0.0106599933306166,0.00747103986522201,0.00392822824874439
38,68,0.0119880834942429,0.00669788833382452,0.00510764053981366
38,70,0.0118996531132904,0.00702333985715997,0.00552768277980293
38,72,0.0103926686011172,0.00868154199116221,0.00594009918461123
38,74,0.00879446940629955,0.0108777919024417,0.00601440765944012
38,76,0.0079522880532875,0.0125961821985772,0.00591173317740069
38,78,0.00763211247603283,0.0134848643868661,0.00562980566453396
38,80,0.0072605882524978,0.0138625761868607,0.00523797131278063
40,0,0.00342958017773305,0.00996846732779393,0.00352449316401802
40,2,0.00429823708868556,0.0101429994247224,0.00391689041072964
40,4,0.00531388319773021,0.00964640247845978,0.00433505065790806
40,6,0.00641748078350174,0.00896078171382579,0.00485471436653163
40,8,0.00758368564648707,0.00872190917312056,0.00558749483970777
40,10,0.00889505447698362,0.00925627070718928,0.00640664154549851
40,12,0.0104070578708704,0.0103512397885014,0.0071454713975171
40,14,0.0118970749094045,0.0115839270620441,0.00796480267422807
40,16,0.0129915473759971,0.0128576539707772,0.0090715298334091
40,18,0.0135235347968188,0.0141187278633044,0.010093172153446
40,20,0.0135969498969332,0.0148573091915885,0.0103314838100141
40,22,0.013585102451314,0.014729877057613,0.0101563379591752
40,24,0.0141257034706725,0.0140683191001102,0.0101579438599056
40,26,0.0156454102707362,0.0134271675793845,0.0107290582468926
40,28,0.0174536297074728,0.0130483591409058,0.0116126125001606
40,30,0.018046507852967,0.0129387615871156,0.0121136753963529
40,32,0.0168647792590189,0.0131100530820268,0.0118510024490846
40,34,0.0147241338292505,0.0134474439623171,0.0108127787444053
40,36,0.0128071766609484,0.0134310165261966,0.00931664549935638
40,38,0.011662134636376,0.0125123543021867,0.00784599359628474
40,40,0.0110405015815235,0.0111485408318656,0.0068471378544829
40,42,0.0105238738653438,0.0106356775807906,0.00643829207333947
40,44,0.00987486480126095,0.0112119189058764,0.00641612767587626
40,46,0.00911884443744778,0.0119179207846747,0.00632842686584252
40,48,0.00864815705739061,0.0120898332245464,0.00616615036768449
40,50,0.00897890613299536,0.011933926252093,0.00637347925817461
40,52,0.010075155499742,0.0120054512089171,0.00701138746297144
40,54,0.0110538290173919,0.0123191467195771,0.00750934763347694
40,56,0.0111490864399261,0.0121030053436233,0.0074386532260495
40,58,0.0105848291966648,0.0109064025867995,0.00681618123060265
40,60,0.00991367269139241,0.0094385893970989,0.0059182666717186
40,62,0.00940822687363818,0.00848950810968314,0.00518382529302171
40,64,0.00950957836126203,0.00791126730061439,0.00461755439667867
40,66,0.0107221154468436,0.00717292576727914,0.00422563190051934
40,68,0.0124998114617718,0.00650004100015034,0.00551680763018621
40,70,0.013422175475108,0.00684365948208098,0.00607238048418766
40,72,0.0129831556134613,0.0086393886981096,0.00675117746505263
40,74,0.0119975948710613,0.0110044390325854,0.00699252057448908
40,76,0.0111687243991189,0.0126067075594877,0.00668476928163559
40,78,0.010440937712728,0.0128358849325165,0.00633571949163801
40,80,0.00950061202814945,0.0119525689999101,0.00560695912213254
42,0,0.00411894872569258,0.0111129041148934,0.00356220435949244
42,2,0.00537491117995684,0.0113367808404157,0.00425734071633985
42,4,0.00659078759926032,0.0107931277261553,0.00490609679477417
42,6,0.00755064968190972,0.010103431389403,0.00547766564788245
42,8,0.00824764151249572,0.00998327641401744,0.00610784143411549
42,10,0.00906221897110052,0.0106508691079786,0.00674199868939849
42,12,0.0103684149167994,0.011637369258164,0.0072383239875768
42,14,0.011885376895051,0.0122371677809882,0.0078072301308475
42,16,0.0130497670195111,0.0124767200966232,0.00864147747866904
42,18,0.0136063463200198,0.0129781278138396,0.00953436222657034
42,20,0.0134969187769242,0.0136811244742916,0.0100632906495074
42,22,0.0130066487281447,0.0140634482429712,0.00991689623957816
42,24,0.0129841889321064,0.0139893293097552,0.00999012973516824
42,26,0.0142540119803649,0.0136310096175769,0.0104502192796159
42,28,0.0164507689191503,0.0131023546185524,0.0112427874684479
42,30,0.0180346490545655,0.012567349474435,0.0119015527856464
42,32,0.0178406128592144,0.0123955435984436,0.0118775279127614
42,34,0.0159124289899296,0.0127304592337322,0.0109718331741013
42,36,0.0133005979234623,0.0129293881076667,0.00935563392203364
42,38,0.0112079176992477,0.0121074281647106,0.00756786934165815
42,40,0.00986067340318699,0.0106442041584024,0.00625987134664412
42,42,0.00882141536200965,0.00993930884929969,0.00554637826593324
42,44,0.00786405759159873,0.0102643715456992,0.00535698500268318
42,46,0.00717494574033977,0.0108269122844386,0.00539419467303276
42,48,0.00715391754551937,0.01123849195803,0.00568718290464832
42,50,0.008052587275407,0.0116930014463351,0.00640513698906101
42,52,0.00966723900639655,0.0123518150120969,0.00730232353069
42,54,0.0112094437139598,0.0128617417445644,0.00790330621596481
42,56,0.0118972647906426,0.0124273809199303,0.00789130151880555
42,58,0.0116970360548554,0.0108362948500547,0.00722809276387168
42,60,0.0110039541828325,0.00900530501860644,0.00640318382914555
42,62,0.0102337104750191,0.00785079895047863,0.00555831946632817
42,64,0.0100481686470164,0.00728334062954587,0.00510215175262494
42,66,0.0110414214321902,0.00671478404962099,0.00474127755839317
42,68,0.0129252787944749,0.00621920164349978,0.00502662049939972
42,70,0.0146834002345861,0.00662979163676139,0.0063177683056407
42,72,0.0154650533991477,0.00832957211427428,0.00698656453587026
42,74,0.0151282125966163,0.0104404471464258,0.0079209356146719
42,76,0.0140070789154,0.0117335016741067,0.00763243273923175
