x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
54,58,Pass,120,0,4,0.001,0,0,0
54,58,Pass,120,2,5,0.003,0,0,0
54,58,Pass,120,4,5,0.007,0,0,0
54,58,Pass,120,6,6,0.012,0,0,0
54,58,Pass,120,8,6,0.016,0,0,0
54,58,Pass,120,10,7,0.018,0,0,0
54,58,Pass,120,12,7,0.016,0,0,0
54,58,Pass,120,14,7,0.012,0,0,0
54,58,Pass,120,16,7,0.007,0,0,0
54,58,Pass,120,18,6,0.003,0,0,0
54,58,Pass,120,20,4,0.001,0,0,0
54,58,Pass,120,22,4,0,0,0,0
54,58,Pass,120,24,3,0,0,0,0
54,58,Pass,120,26,3,0,0,0,0
54,58,Pass,120,28,2,0,0,0,0
54,58,Pass,120,30,1,0,0,0,0
54,58,Pass,120,32,1,0,0,0,0
54,58,Pass,120,34,1,0,0,0,0
54,58,Pass,120,36,1,0,0,0,0
54,58,Pass,120,42,1,0,0,0,0
54,58,Pass,120,44,2,0,0,0,0
54,58,Pass,120,46,3,0,0,0,0
54,58,Pass,120,48,3,0,0,0,0
54,58,Pass,120,50,3,0,0,0,0
54,58,Pass,120,52,3,0,0,0,0
54,58,Pass,120,54,2,0,0,0,0
54,58,Pass,120,56,2,0,0,0,0
54,58,Pass,120,58,4,0,0,0,0
54,58,Pass,120,60,4,0,0,0,0
54,58,Pass,120,62,4,0,0,0,0
54,58,Pass,120,64,4,0,0,0,0
54,58,Pass,120,66,5,0,0,0,0
54,58,Pass,120,68,4,0,0,0,0
54,58,Pass,120,70,4,0,0,0,0
54,58,Pass,120,72,2,0.001,0,0,0
54,58,Pass,120,74,2,0.002,0,0,0
54,58,Pass,120,76,2,0.003,0,0,0
54,58,Pass,120,78,3,0.004,0,0,0
54,58,Pass,120,80,3,0.003,0,0,0
54,58,Pass,118,0,5,0.001,0,0,0
54,58,Pass,118,2,5,0.002,0,0,0
54,58,Pass,118,4,5,0.006,0,0,0
54,58,Pass,118,6,6,0.01,0,0,0
54,58,Pass,118,8,6,0.015,0,0,0
54,58,Pass,118,10,8,0.018,0,0,0
54,58,Pass,118,12,8,0.018,0,0,0
54,58,Pass,118,14,8,0.014,0,0,0
54,58,Pass,118,16,8,0.009,0,0,0
54,58,Pass,118,18,7,0.004,0,0,0
54,58,Pass,118,20,4,0.001,0,0,0
54,58,Pass,118,22,4,0,0,0,0
54,58,Pass,118,24,3,0,0,0,0
54,58,Pass,118,26,4,0,0,0,0
54,58,Pass,118,28,3,0,0,0,0
54,58,Pass,118,30,3,0,0,0,0
54,58,Pass,118,32,1,0,0,0,0
54,58,Pass,118,34,1,0,0,0,0
54,58,Pass,118,40,1,0,0,0,0
54,58,Pass,118,42,2,0,0,0,0
54,58,Pass,118,44,2,0,0,0,0
54,58,Pass,118,46,4,0,0,0,0
54,58,Pass,118,48,4,0,0,0,0
54,58,Pass,118,50,4,0,0,0,0
54,58,Pass,118,52,4,0,0,0,0
54,58,Pass,118,54,4,0,0,0,0
54,58,Pass,118,56,5,0,0,0,0
54,58,Pass,118,58,4,0,0,0,0
54,58,Pass,118,60,4,0,0,0,0
54,58,Pass,118,62,4,0,0,0,0
54,58,Pass,118,64,4,0,0,0,0
54,58,Pass,118,66,5,0,0,0,0
54,58,Pass,118,68,4,0,0,0,0
54,58,Pass,118,70,4,0,0,0,0
54,58,Pass,118,72,3,0.001,0,0,0
54,58,Pass,118,74,3,0.001,0,0,0
54,58,Pass,118,76,3,0.002,0,0,0
54,58,Pass,118,78,3,0.003,0,0,0
54,58,Pass,118,80,3,0.003,0,0,0
54,58,Pass,116,0,5,0,0,0,0
54,58,Pass,116,2,5,0.001,0,0,0
54,58,Pass,116,4,5,0.003,0,0,0
54,58,Pass,116,6,7,0.006,0,0,0
54,58,Pass,116,8,7,0.01,0,0,0
54,58,Pass,116,10,7,0.013,0,0,0
54,58,Pass,116,12,8,0.015,0,0,0
54,58,Pass,116,14,8,0.013,0,0,0
54,58,Pass,116,16,9,0.008,0,0,0
54,58,Pass,116,18,8,0.004,0,0,0
54,58,Pass,116,20,6,0.001,0,0,0.001
54,58,Pass,116,22,8,0,0,0,0.003
54,58,Pass,116,24,6,0,0,0,0.007
54,58,Pass,116,26,5,0,0,0,0
54,58,Pass,116,28,3,0,0,0,0
54,58,Pass,116,30,3,0,0,0,0
54,58,Pass,116,32,2,0,0,0,0
54,58,Pass,116,34,2,0,0,0,0
54,58,Pass,116,38,2,0,0,0,0
54,58,Pass,116,40,2,0,0,0,0
54,58,Pass,116,42,5,0,0,0,0
54,58,Pass,116,44,3,0,0,0,0
54,58,Pass,116,46,4,0,0,0,0
54,58,Pass,116,48,4,0,0,0,0
54,58,Pass,116,50,4,0,0,0,0
54,58,Pass,116,52,4,0,0,0,0
54,58,Pass,116,54,5,0,0,0,0
54,58,Pass,116,56,6,0,0,0,0
54,58,Pass,116,58,6,0,0,0,0
54,58,Pass,116,60,4,0,0,0,0
54,58,Pass,116,62,4,0,0,0,0
54,58,Pass,116,64,5,0,0,0,0
54,58,Pass,116,66,7,0,0,0,0
54,58,Pass,116,68,7,0,0,0,0
54,58,Pass,116,70,7,0,0,0,0
54,58,Pass,116,72,6,0,0,0,0
54,58,Pass,116,74,6,0.001,0,0,0
54,58,Pass,116,76,5,0.001,0,0,0
54,58,Pass,116,78,5,0.002,0,0,0
54,58,Pass,116,80,3,0.002,0,0,0
54,58,Pass,114,0,4,0,0,0,0
54,58,Pass,114,2,5,0.001,0,0,0
54,58,Pass,114,4,6,0.001,0,0,0
54,58,Pass,114,6,7,0.003,0,0,0
54,58,Pass,114,8,7,0.005,0,0,0
54,58,Pass,114,10,7,0.008,0,0,0
54,58,Pass,114,12,9,0.009,0,0,0
54,58,Pass,114,14,9,0.009,0,0,0
54,58,Pass,114,16,9,0.006,0,0,0.001
54,58,Pass,114,18,10,0.003,0,0,0.002
54,58,Pass,114,20,8,0.001,0,0,0.008
54,58,Pass,114,22,7,0,0,0,0.021
54,58,Pass,114,24,7,0,0,0,0.021
54,58,Pass,114,26,6,0,0,0,0.008
54,58,Pass,114,28,5,0,0,0,0.002
54,58,Pass,114,30,4,0,0,0,0
54,58,Pass,114,32,3,0,0,0,0
54,58,Pass,114,34,3,0,0,0,0
54,58,Pass,114,36,3,0,0,0,0
54,58,Pass,114,38,3,0,0,0,0
54,58,Pass,114,40,4,0,0,0,0
54,58,Pass,114,42,5,0,0,0,0
54,58,Pass,114,44,5,0.001,0,0,0
54,58,Pass,114,46,6,0.001,0,0,0
54,58,Pass,114,48,7,0.001,0,0,0
54,58,Pass,114,50,5,0.001,0,0,0
54,58,Pass,114,52,6,0.001,0,0,0
54,58,Pass,114,54,7,0,0,0,0
54,58,Pass,114,56,8,0,0,0,0
54,58,Pass,114,58,8,0,0,0,0
54,58,Pass,114,60,7,0.001,0,0,0
54,58,Pass,114,62,7,0.001,0,0,0
54,58,Pass,114,64,8,0.001,0,0,0
54,58,Pass,114,66,9,0.001,0,0,0
54,58,Pass,114,68,8,0.001,0,0,0
54,58,Pass,114,70,8,0,0,0,0
54,58,Pass,114,72,7,0,0,0,0
54,58,Pass,114,74,7,0,0,0,0
54,58,Pass,114,76,5,0.001,0,0,0
54,58,Pass,114,78,5,0.001,0,0,0
54,58,Pass,114,80,5,0.001,0,0,0
54,58,Pass,112,0,4,0,0,0,0
54,58,Pass,112,2,6,0,0,0,0
54,58,Pass,112,4,6,0,0,0,0
54,58,Pass,112,6,7,0.001,0,0,0
54,58,Pass,112,8,7,0.002,0,0,0
54,58,Pass,112,10,8,0.003,0,0,0
54,58,Pass,112,12,8,0.004,0,0,0
54,58,Pass,112,14,9,0.004,0,0,0.002
54,58,Pass,112,16,9,0.003,0,0,0.006
54,58,Pass,112,18,8,0.002,0,0,0.02
54,58,Pass,112,20,8,0.001,0,0,0.05
54,58,Pass,112,22,7,0.001,0,0,0.063
54,58,Pass,112,24,7,0.001,0,0,0.032
54,58,Pass,112,26,5,0.001,0,0,0.01
54,58,Pass,112,28,5,0.001,0,0,0.003
54,58,Pass,112,30,5,0.001,0,0,0.001
54,58,Pass,112,32,4,0.001,0,0,0
54,58,Pass,112,34,4,0,0,0,0
54,58,Pass,112,36,4,0,0,0,0
54,58,Pass,112,38,5,0,0,0,0
54,58,Pass,112,40,4,0,0,0,0
54,58,Pass,112,42,5,0.001,0,0,0
54,58,Pass,112,44,5,0.001,0,0,0
54,58,Pass,112,46,6,0.002,0,0,0
54,58,Pass,112,48,7,0.003,0,0,0
54,58,Pass,112,50,7,0.002,0,0,0
54,58,Pass,112,52,8,0.001,0,0,0
54,58,Pass,112,54,7,0.001,0,0,0
54,58,Pass,112,56,7,0,0,0,0
54,58,Pass,112,58,10,0.001,0,0,0
54,58,Pass,112,60,10,0.001,0,0,0
54,58,Pass,112,62,9,0.002,0,0,0
