x,y,WeightedProbabiliticGoals,GoalProbability
32,70,0,0
32,72,0,0
32,74,0,0
32,76,0,0
32,78,0,0
32,80,0,0
34,0,0.0155933607313091,0.111
34,2,0.0328741451725236,0.131
34,4,0.0490057697330109,0.134
34,6,0.0524489684334611,0.112
34,8,0.04164177197943,0.072
34,10,0.0258964266545729,0.037
34,12,0.0134194408399381,0.016
34,14,0.00586898030644524,0.006
34,16,0.00207038531498074,0.002
34,18,0.000553697219093189,0
34,20,0.000105189349230576,0
34,22,0.0000312478281377162,0
34,24,0.0000458294762783876,0
34,26,0.0000883618079209508,0
34,28,0.00011894334629019,0
34,30,0.000112662084674511,0
34,32,0.0000803164558698361,0
34,34,0.000146839106054483,0
34,36,0.000709796528755486,0.001
34,38,0.00343516231930404,0.005
34,40,0.0121407013079179,0.015
34,42,0.0304624260736916,0.035
34,44,0.0536508087426037,0.062
34,46,0.0660654481192009,0.082
34,48,0.0569223246610705,0.084
34,50,0.0346864967260302,0.061
34,52,0.0159673598111928,0.03
34,54,0.00725041293913502,0.013
34,56,0.00466355018890566,0.008
34,58,0.00339386120761376,0.005
34,60,0.0019574424862394,0.003
34,62,0.000816441107787274,0.002
34,64,0.000235527426660871,0.001
34,66,0.0000375548845548833,0
34,68,0,0
34,70,0,0
34,72,0,0
34,74,0,0
34,76,0,0
34,78,0,0
34,80,0,0
36,0,0.0120743220932449,0.066
36,2,0.0246332982585208,0.088
36,4,0.036556136562157,0.103
36,6,0.0405068625182721,0.095
36,8,0.0352593060976451,0.066
36,10,0.0255752131888201,0.036
36,12,0.0157479320730209,0.018
36,14,0.00787582007138684,0.008
36,16,0.00300664177410289,0.003
36,18,0.000835354412421528,0.001
36,20,0.000190407184403523,0
36,22,0.000130154069447479,0
36,24,0.000296919979390925,0
36,26,0.000572478420383046,0.001
36,28,0.000769734644084215,0.001
36,30,0.000722872818149411,0.001
36,32,0.00048085935926812,0.001
36,34,0.000367137775652182,0.001
36,36,0.00102917903938913,0.001
36,38,0.00468651851796816,0.005
36,40,0.0165391090024476,0.016
36,42,0.0415262411856386,0.039
36,44,0.0731633156829788,0.07
36,46,0.0901808262944922,0.098
36,48,0.0779958554682554,0.109
36,50,0.0486348606705522,0.095
36,52,0.0251126951025405,0.059
36,54,0.0157262673285894,0.034
36,56,0.0134738592536527,0.024
36,58,0.0106692657280415,0.017
36,60,0.0062514500383013,0.011
36,62,0.0025950630888381,0.006
36,64,0.000751598252285802,0.002
36,66,0.000151875755206938,0
36,68,0.0000147011928883066,0
36,70,0,0
36,72,0,0
36,74,0,0
36,76,0,0
36,78,0,0
36,80,0,0
38,0,0.011824972639446,0.053
38,2,0.0201024669574372,0.065
38,4,0.0263149908325792,0.077
38,6,0.0279605181975684,0.076
38,8,0.0258025545139335,0.056
38,10,0.0212199818372548,0.034
38,12,0.0147405601161169,0.019
38,14,0.00793759224379377,0.009
38,16,0.00315588324648607,0.004
38,18,0.000905096818968611,0.001
38,20,0.000299084578192331,0
38,22,0.000509620671794298,0.001
38,24,0.00134114203281093,0.002
38,26,0.0025857972711296,0.003
38,28,0.00347599340759579,0.004
38,30,0.0032588312203715,0.004
38,32,0.00213677881395961,0.003
38,34,0.00111210195800411,0.002
38,36,0.00121534408397029,0.002
38,38,0.00449777761468185,0.005
38,40,0.015709040423119,0.014
38,42,0.0394668195752872,0.034
38,44,0.0695859071377519,0.06
38,46,0.0859350123928883,0.083
38,48,0.0751689794824679,0.097
38,50,0.049846200068049,0.096
38,52,0.0328135688969606,0.079
38,54,0.0303976241779857,0.062
38,56,0.031443834997443,0.05
38,58,0.0258666036688693,0.038
38,60,0.0152016596742948,0.025
38,62,0.00628365156766774,0.013
38,64,0.00182042732439945,0.004
38,66,0.000359702693497824,0.001
38,68,0.0000279386815563188,0
38,70,0,0
38,72,0,0
38,74,0,0
38,76,0,0
38,78,0,0
38,80,0,0
40,0,0.0224684551629897,0.087
40,2,0.0314991876258814,0.092
40,4,0.0325806028542241,0.092
40,6,0.0269048471531498,0.079
40,8,0.0204053835617257,0.053
40,10,0.0155009521597158,0.032
40,12,0.0107494475665267,0.018
40,14,0.00589795197901629,0.009
40,16,0.0023568837775185,0.003
40,18,0.000734570005658115,0.001
40,20,0.000616533446827755,0.001
40,22,0.00172563611238435,0.002
40,24,0.00445600362950602,0.004
40,26,0.0083550136609797,0.006
40,28,0.0110819715405709,0.008
40,30,0.0103032031029424,0.008
40,32,0.00670691251958726,0.007
40,34,0.00314572567943225,0.004
40,36,0.00157033352056032,0.002
40,38,0.00314704812833521,0.003
40,40,0.0104387919327339,0.01
40,42,0.0261512442509073,0.021
40,44,0.0461738236841587,0.036
40,46,0.0573593927590345,0.049
40,48,0.0518519071094045,0.058
40,50,0.0401954121284592,0.066
40,52,0.0393646519711214,0.075
40,54,0.0504514002685548,0.076
40,56,0.0572264596026133,0.067
40,58,0.0476875094811307,0.055
40,60,0.0280748375204077,0.04
40,62,0.011662865360869,0.023
40,64,0.00345891557729641,0.008
40,66,0.000759091737060192,0.001
40,68,0.000140991575769716,0
40,70,0.0000168901188261869,0
40,72,0.00000955237158733363,0
40,74,0,0
40,76,0,0
40,78,0,0
40,80,0,0
42,0,0.0449509557125594,0.147
42,2,0.06014796480765,0.141
42,4,0.0569902289853732,0.126
42,6,0.0395258406236372,0.096
42,8,0.0220705206679537,0.056
42,10,0.0118099588720982,0.028
42,12,0.00657292863587803,0.014
42,14,0.00330728110533039,0.006
42,16,0.00135661392659745,0.002
42,18,0.000779328731793127,0.001
42,20,0.00161398610821298,0.002
42,22,0.00463171198413937,0.004
42,24,0.0108985534770907,0.007
42,26,0.0193471075674908,0.011
42,28,0.0249668435806895,0.013
42,30,0.0229427845505088,0.013
42,32,0.0148560351402895,0.011
42,34,0.00678487704876661,0.007
42,36,0.00243085411234157,0.003
42,38,0.00185240098739855,0.002
42,40,0.004899566183199,0.005
42,42,0.0120936466484108,0.009
42,44,0.0214217448645678,0.015
42,46,0.0270971317325009,0.021
42,48,0.0269405147353905,0.026
42,50,0.029038555042773,0.039
42,52,0.0439028867164909,0.062
42,54,0.0673950403744731,0.073
42,56,0.079418394332877,0.07
42,58,0.0669117045444116,0.061
42,60,0.0401192368144888,0.049
42,62,0.0174314448240727,0.034
42,64,0.00572992314967292,0.016
42,66,0.00157924795469276,0.004
42,68,0.000463265682897409,0.001
42,70,0.000172402104481988,0
42,72,0.0000751972035374418,0
42,74,0.0000296497487973292,0
42,76,0.00000815044218476803,0
42,78,0,0
42,80,0,0
44,0,0.0668103077072499,0.17
44,2,0.0888883906849387,0.151
44,4,0.0830992218724956,0.124
44,6,0.055472433938534,0.087
44,8,0.0277116221411971,0.049
44,10,0.0115762396565068,0.023
44,12,0.00468160422890009,0.01
44,14,0.00192487834184259,0.004
44,16,0.00100888446645469,0.002
44,18,0.0017567288377162,0.002
44,20,0.0048181064021133,0.004
44,22,0.0114216687444049,0.007
44,24,0.0221777822010652,0.012
44,26,0.0345142993765524,0.016
44,28,0.0413004407192843,0.018
44,30,0.0364939016969786,0.017
44,32,0.0231983542120185,0.014
44,34,0.0105065319297946,0.009
44,36,0.00353085959253548,0.004
44,38,0.00134044664889711,0.002
44,40,0.00179932471417516,0.002
44,42,0.00396672881717593,0.003
44,44,0.0070151282785334,0.005
44,46,0.00936827103297266,0.007
44,48,0.0118487713704802,0.011
44,50,0.020509189034859,0.025
44,52,0.0415332105279748,0.048
44,54,0.0690070537911159,0.062
44,56,0.0835477289936298,0.063
44,58,0.0729821693863738,0.06
44,60,0.0472275682496689,0.054
44,62,0.0237940396224007,0.045
44,64,0.0100424762232852,0.03
44,66,0.00397119798642035,0.013
44,68,0.00174964152656753,0.004
44,70,0.000889595646964178,0.001
44,72,0.000437022289869823,0
44,74,0.000177215942862745,0
44,76,0.0000696261252849636,0
44,78,0.0000383877642788723,0
44,80,0.0000248947266212449,0
46,0,0.069835527000795,0.141
46,2,0.0931619637651176,0.117
46,4,0.0877533085607184,0.089
46,6,0.059626057361921,0.06
46,8,0.0307942825146524,0.034
46,10,0.0133194929154912,0.018
46,12,0.0052716870521296,0.008
46,14,0.00213871579382772,0.003
46,16,0.00189377522801466,0.003
46,18,0.00520546838042371,0.006
46,20,0.0136699032546751,0.011
46,22,0.0273695366527843,0.018
46,24,0.0426851121582637,0.023
46,26,0.0536336027123598,0.025
46,28,0.0545529598479778,0.023
46,30,0.0435903251984952,0.02
46,32,0.0263276316551559,0.015
46,34,0.0118529459250813,0.01
46,36,0.00423446935246881,0.005
46,38,0.00163963780439021,0.002
46,40,0.00105756602367399,0.001
46,42,0.00118962877340958,0.001
46,44,0.00174777618553175,0.001
46,46,0.00261371713580188,0.002
46,48,0.00507552133297687,0.005
46,50,0.0131734928266027,0.016
46,52,0.0306803616292511,0.033
46,54,0.0536494014469743,0.046
46,56,0.0690516248797502,0.052
46,58,0.0677182355581942,0.056
46,60,0.0532374086989225,0.059
46,62,0.0349844284302812,0.059
46,64,0.0196942108486137,0.046
46,66,0.0101966657986538,0.025
46,68,0.00559748341012341,0.013
46,70,0.00325610267704783,0.006
46,72,0.00169089875496943,0.002
46,74,0.000728761543076193,0.001
46,76,0.000353486343724067,0
46,78,0.00025117220529911,0
46,80,0.000182333306816085,0
48,0,0.0511103395700292,0.087
48,2,0.0688301699039965,0.069
48,4,0.0664830279122208,0.05
48,6,0.048108632891333,0.034
48,8,0.0283335589787095,0.022
48,10,0.0148456956536125,0.014
48,12,0.00701980472037696,0.008
48,14,0.00332242071838614,0.004
48,16,0.00414140323457498,0.005
48,18,0.0123797316369289,0.014
48,20,0.0312982962592909,0.029
48,22,0.0575848569514071,0.043
48,24,0.0779765481498376,0.048
48,26,0.0803682467870771,0.043
48,28,0.0655938406023455,0.033
48,30,0.0434398162817438,0.024
48,32,0.0233554696350012,0.016
48,34,0.0105079318229542,0.01
48,36,0.00479598024613788,0.006
48,38,0.00282088561286121,0.004
48,40,0.00186398682974244,0.002
48,42,0.00105569689524321,0.001
48,44,0.000632398595445053,0.001
48,46,0.000752100519330243,0.001
48,48,0.00214579067090988,0.003
48,50,0.00688231978190189,0.009
48,52,0.0174781766836289,0.02
48,54,0.0335883038305784,0.031
48,56,0.0507432467550191,0.042
48,58,0.0628236702419257,0.054
48,60,0.064268520592308,0.065
48,62,0.0530297711062221,0.066
48,64,0.0354301192254614,0.05
48,66,0.0212505636572782,0.031
48,68,0.0133145862797536,0.02
48,70,0.00840054318246228,0.012
48,72,0.00456769667559499,0.005
48,74,0.00220284861352852,0.002
48,76,0.00138759356109129,0.001
48,78,0.00120254994762638,0.002
48,80,0.000942724565044909,0.002
50,0,0.0262853484325943,0.038
50,2,0.0362209747938633,0.029
50,4,0.0371233615373485,0.022
50,6,0.0305545134990196,0.017
50,8,0.0221467183741739,0.013
50,10,0.0143685165111757,0.011
50,12,0.00789211920011929,0.008
50,14,0.00432396450168631,0.005
50,16,0.0068311803615836,0.008
50,18,0.0212684152371164,0.026
50,20,0.0528835342881473,0.055
50,22,0.0939263164634704,0.08
50,24,0.119315481742549,0.086
50,26,0.110121208731695,0.072
50,28,0.0759365621434567,0.049
50,30,0.0408573224850768,0.03
50,32,0.0184770304554312,0.017
50,34,0.00859032816534596,0.01
50,36,0.00575485073344989,0.008
