Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
3,0.00219737909050973,0,0,0,0,22,82,Shot
5,0.0058837337796707,0,0,0,0,24,82,Shot
5,0.00868830265490964,0,0,0,0,26,82,Shot
6,0.0190627715710707,0,0,0,0,28,82,Shot
11,0.0355724414448787,0,0,0,0,30,82,Shot
10,0.045738011469078,0,0,0,0,32,82,Shot
11,0.129197184979067,0,0,0,0,34,82,Shot
17,0.331437781124997,0,0,0,0,36,82,Shot
16,0.382051053738593,0,0,0,0,38,82,Shot
13,0.222063929514942,0,0,0,0,40,82,Shot
14,0.188325564305094,0,0,0,0,42,82,Shot
17,0.271902049350308,0,0,0,0,44,82,Shot
12,0.303814880407293,0,0,0,0,46,82,Shot
10,0.259595172927632,0,0,0,0,48,82,Shot
9,0.194590387156482,0,0,0,0,50,82,Shot
8,0.134379052113766,0,0,0,0,52,82,Shot
7,0.141400397322156,0,0,0,0,54,82,Shot
6,0.185061163758846,0,0,0,0,56,82,Shot
5,0.147592369493022,0,0,0,0,58,82,Shot
5,0.0493510601486157,0,0,0,0,60,82,Shot
3,0.00619401826255363,0,0,0,0,62,82,Shot
1,0.000226971587443329,0,0,0,0,64,82,Shot
1,0.000121927285213352,0,0,0,0,18,84,Shot
3,0.00359748146450621,0,0,0,0,20,84,Shot
3,0.0250270209843027,0,0,0,0,22,84,Shot
7,0.0660927452720779,0,0,0,0,24,84,Shot
9,0.0818015671861914,0,0,0,0,26,84,Shot
17,0.123575806589321,0,0,0,0,28,84,Shot
19,0.210170196729326,0,0,0,0,30,84,Shot
18,0.228460732871963,0,0,0,0,32,84,Shot
24,0.308697473176099,0,0,0,0,34,84,Shot
26,0.513577860101421,0,0,0,0,36,84,Shot
25,0.561506152186389,0,0,0,0,38,84,Shot
26,0.440368986283084,0,0,0,0,40,84,Shot
22,0.477373780104458,0,0,0,0,42,84,Shot
22,0.508306434922774,0,0,0,0,44,84,Shot
20,0.397245746025693,0,0,0,0,46,84,Shot
18,0.340903911580064,0,0,0,0,48,84,Shot
20,0.296204567219349,0,0,0,0,50,84,Shot
18,0.260306711505816,1,0.000156119984682636,0.000599753973992898,0.000156119984682636,52,84,Shot
14,0.335624034768107,1,0.000302059749610927,0.00089999439348743,0.000302059749610927,54,84,Shot
11,0.444975863710706,1,0.000214997165474163,0.000483165904058876,0.000214997165474163,56,84,Shot
9,0.354784202858739,0,0,0,0,58,84,Shot
7,0.120263663315606,0,0,0,0,60,84,Shot
5,0.0156006185871889,0,0,0,0,62,84,Shot
3,0.000731410294669308,0,0,0,0,64,84,Shot
3,0.00085540145555346,0,0,0,0,18,86,Shot
3,0.0160502022737289,0,0,0,0,20,86,Shot
5,0.111868787606757,0,0,0,0,22,86,Shot
10,0.294819860806836,0,0,0,0,24,86,Shot
17,0.33863041681866,0,0,0,0,26,86,Shot
20,0.363254552006672,0,0,0,0,28,86,Shot
26,0.548798132884837,0,0,0,0,30,86,Shot
35,0.659249421185226,0,0,0,0,32,86,Shot
34,0.745068616837433,0,0,0,0,34,86,Shot
32,0.81583748406408,0,0,0,0,36,86,Shot
35,0.841617351243999,0,0,0,0,38,86,Shot
33,0.827492494305269,1,0.000108725335494985,0.000131391325290831,0.000108725335494985,40,86,Shot
37,0.812192264256715,1,0.0000945212658090632,0.000116377943953413,0.0000945212658090632,42,86,Shot
32,0.723919012945806,0,0,0,0,44,86,Shot
27,0.592144500879561,0,0,0,0,46,86,Shot
26,0.499745249688174,0,0,0,0,48,86,Shot
