.,_WeightedExpectedGoals,_GoalProbability,NonShot_WeightedExpectedGoals,NonShot_GoalProbability,Shot_WeightedExpectedGoals,Shot_GoalProbability
.,3.16241775169566,0.064,3.16241775169566,0.269,0.338847770382144,0.657647202950929
